name,cuisine,overall_rating,latitude,longitude,feature,type
Uncle Collins Street,Vietnamese,4,-37.81370282,144.9733245,Street food,normal
Shanxi Street Food,Chinese,3.3,-37.81029333,144.967079,Street food,normal
Donwoori,"Korean BBQ, Korean",4.4,-37.80590196,144.9572815,Street food,normal
Kedai Satay King Street,Indonesian,4.5,-37.81572879,144.9556202,Street food,normal
Little Africa,"African, Ethiopian",4.5,-37.80558806,144.9543194,Street food,normal
La Luna Bistro,"Modern European, Steak, Mediterranean",4.7,-37.79113343,144.9718352,Street food,normal
Dragon Hot Pot,"Malatang, Hot Pot",4.1,-37.8115576,144.9674079,Street food,normal
Souk,"Middle Eastern, Bar Food",3.9,-37.81705893,144.9636799,Street food,normal
Sonny's Fried Chicken & Burgers,"American, Fried Chicken",4,-37.80618805,144.9658465,Street food,normal
